Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,5094347000,HBIPS-3_Overall,Hours of seclusion,0,2302,,1/1/2015,12/31/2015
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,5094347000,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,11,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,5094347000,HBIPS-6_Overall,Post-discharge continuing care plan created,72,253,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,5094347000,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,72,253,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,5094347000,SUB-1,Alcohol Use Screening,99,335,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,5094347000,TOB-1,Tobacco Use Screening,100,338,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,5094347000,TOB-2,Tobacco Use Treatment Provided or Offered,77,122,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,5094347000,TOB-2a,Tobacco Use Treatment (during the hospital stay),37,122,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,HBIPS-2_Overall,Hours of physical-restraint use,0,2979,,1/1/2015,12/31/2015
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,HBIPS-3_Overall,Hours of seclusion,0.43,2979,,1/1/2015,12/31/2015
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,11,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,HBIPS-6_Overall,Post-discharge continuing care plan created,55,271,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,55,271,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,SUB-1,Alcohol Use Screening,92,282,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,TOB-1,Tobacco Use Screening,99,285,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,TOB-2,Tobacco Use Treatment Provided or Offered,25,79,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05025F,FRESNO VA MEDICAL CENTER - VA CENTRAL CALIFORNIA,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,TOB-2a,Tobacco Use Treatment (during the hospital stay),Not Available,79,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,HBIPS-2_Overall,Hours of physical-restraint use,0.04,3488,,1/1/2015,12/31/2015
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,HBIPS-3_Overall,Hours of seclusion,0.84,3488,,1/1/2015,12/31/2015
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,7,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,HBIPS-6_Overall,Post-discharge continuing care plan created,85,278,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,84,278,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,SUB-1,Alcohol Use Screening,98,320,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,TOB-1,Tobacco Use Screening,100,317,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,TOB-2,Tobacco Use Treatment Provided or Offered,69,99,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,8003828387,TOB-2a,Tobacco Use Treatment (during the hospital stay),34,99,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,HBIPS-2_Overall,Hours of physical-restraint use,0.18,14957,,1/1/2015,12/31/2015
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,HBIPS-3_Overall,Hours of seclusion,0,14957,,1/1/2015,12/31/2015
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,100,16,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,HBIPS-6_Overall,Post-discharge continuing care plan created,40,349,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,40,349,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,SUB-1,Alcohol Use Screening,75,645,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,TOB-1,Tobacco Use Screening,99,645,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,TOB-2,Tobacco Use Treatment Provided or Offered,51,189,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,6508583939,TOB-2a,Tobacco Use Treatment (during the hospital stay),Not Available,189,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,HBIPS-2_Overall,Hours of physical-restraint use,0,4496,,1/1/2015,12/31/2015
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,HBIPS-3_Overall,Hours of seclusion,0,4496,,1/1/2015,12/31/2015
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,3,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,HBIPS-6_Overall,Post-discharge continuing care plan created,99,269,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,99,269,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,SUB-1,Alcohol Use Screening,99,320,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,TOB-1,Tobacco Use Screening,99,320,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,TOB-2,Tobacco Use Treatment Provided or Offered,32,107,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,7753281263,TOB-2a,Tobacco Use Treatment (during the hospital stay),20,107,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,HBIPS-2_Overall,Hours of physical-restraint use,0.04,3710,,1/1/2015,12/31/2015
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,HBIPS-3_Overall,Hours of seclusion,0.1,3710,,1/1/2015,12/31/2015
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,9,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,HBIPS-6_Overall,Post-discharge continuing care plan created,56,124,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,54,124,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,SUB-1,Alcohol Use Screening,Not Available,512,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,TOB-1,Tobacco Use Screening,100,512,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,TOB-2,Tobacco Use Treatment Provided or Offered,Not Available,119,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCIS,4152214810,TOB-2a,Tobacco Use Treatment (during the hospital stay),Not Available,119,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,HBIPS-2_Overall,Hours of physical-restraint use,0.13,6027,,1/1/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,HBIPS-3_Overall,Hours of seclusion,0.07,6027,,1/1/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,0,7 - No cases met the criteria for this measure.,1/1/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,HBIPS-6_Overall,Post-discharge continuing care plan created,91,306,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,91,306,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,SUB-1,Alcohol Use Screening,60,508,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,TOB-1,Tobacco Use Screening,99,509,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,TOB-2,Tobacco Use Treatment Provided or Offered,28,145,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,7027919024,TOB-2a,Tobacco Use Treatment (during the hospital stay),26,145,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,HBIPS-2_Overall,Hours of physical-restraint use,0.21,8664,,1/1/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,HBIPS-3_Overall,Hours of seclusion,0.01,8664,,1/1/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,11,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,HBIPS-6_Overall,Post-discharge continuing care plan created,100,303,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,100,303,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,SUB-1,Alcohol Use Screening,82,568,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,TOB-1,Tobacco Use Screening,99,571,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,TOB-2,Tobacco Use Treatment Provided or Offered,41,145,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,5628268000,TOB-2a,Tobacco Use Treatment (during the hospital stay),30,145,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,HBIPS-2_Overall,Hours of physical-restraint use,0.05,9415,,1/1/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,HBIPS-3_Overall,Hours of seclusion,0.11,9415,,1/1/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,HBIPS-5_Overall,Patients discharged on multiple antipsychotic medications with appropriate justification,Not Available,10,1 - The number of cases/patients is too few to report. 2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,HBIPS-6_Overall,Post-discharge continuing care plan created,62,365,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,HBIPS-7_Overall,Post-discharge continuing care plan transmitted to the next level of care provider upon discharge,50,365,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,SUB-1,Alcohol Use Screening,97,615,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,TOB-1,Tobacco Use Screening,100,633,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,TOB-2,Tobacco Use Treatment Provided or Offered,75,182,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARD,9098257084,TOB-2a,Tobacco Use Treatment (during the hospital stay),42,182,2 - Data submitted were based on a sample of cases/patients.,1/1/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,HBIPS-2_Overall,Hours of physical-restraint use,0.1,11788,,1/1/2015,12/31/2015
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,8585528585,HBIPS-3_Overall,Hours of seclusion,0.03,11788,,1/1/2015,12/31/2015
